"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 05, 2017","2,160.85","2,161.90","2,164.85","2,146.98","571.69M","-0.01%"
"Apr 06, 2017","2,152.75","2,152.64","2,153.83","2,143.30","510.16M","-0.37%"
"Apr 07, 2017","2,151.73","2,154.87","2,155.70","2,142.51","408.46M","-0.05%"
"Apr 10, 2017","2,133.32","2,148.83","2,148.83","2,128.35","512.92M","-0.86%"
"Apr 11, 2017","2,123.85","2,129.23","2,136.55","2,117.82","489.31M","-0.44%"
"Apr 12, 2017","2,128.91","2,128.17","2,129.82","2,122.94","427.36M","0.24%"
"Apr 13, 2017","2,148.61","2,130.64","2,148.61","2,125.87","357.58M","0.93%"
"Apr 14, 2017","2,134.88","2,138.28","2,141.61","2,127.80","383.69M","-0.64%"
"Apr 17, 2017","2,145.76","2,140.87","2,150.70","2,138.70","259.30M","0.51%"
"Apr 18, 2017","2,148.46","2,155.36","2,155.36","2,139.31","291.40M","0.13%"
"Apr 19, 2017","2,138.40","2,144.98","2,148.03","2,133.82","344.22M","-0.47%"
"Apr 20, 2017","2,149.15","2,138.19","2,150.43","2,134.05","268.32M","0.50%"
"Apr 21, 2017","2,165.04","2,161.24","2,169.46","2,156.64","281.54M","0.74%"
"Apr 24, 2017","2,173.74","2,175.50","2,177.89","2,166.83","374.71M","0.40%"
"Apr 25, 2017","2,196.85","2,175.70","2,196.85","2,174.11","275.90M","1.06%"
"Apr 26, 2017","2,207.84","2,202.37","2,210.61","2,200.73","397.53M","0.50%"
"Apr 27, 2017","2,209.46","2,201.72","2,211.59","2,199.76","386.11M","0.07%"
"Apr 28, 2017","2,205.44","2,214.36","2,217.04","2,202.20","268.64M","-0.18%"
"May 02, 2017","2,219.67","2,213.61","2,229.74","2,212.87","295.14M","0.65%"
"May 04, 2017","2,241.24","2,224.91","2,241.24","2,224.91","261.92M","0.97%"
"May 08, 2017","2,292.76","2,245.61","2,292.76","2,244.23","281.76M","2.30%"
"May 10, 2017","2,270.12","2,294.10","2,323.22","2,264.31","422.89M","-0.99%"
"May 11, 2017","2,296.37","2,278.47","2,297.67","2,271.66","463.46M","1.16%"
"May 12, 2017","2,286.02","2,296.06","2,296.51","2,283.38","335.34M","-0.45%"
"May 15, 2017","2,290.65","2,288.23","2,297.31","2,280.60","251.59M","0.20%"
"May 16, 2017","2,295.33","2,306.73","2,309.00","2,283.84","368.14M","0.20%"
"May 17, 2017","2,293.08","2,291.56","2,295.87","2,283.01","394.82M","-0.10%"
"May 18, 2017","2,286.82","2,271.27","2,288.85","2,267.08","378.32M","-0.27%"
"May 19, 2017","2,288.48","2,286.78","2,293.82","2,282.13","421.13M","0.07%"
"May 22, 2017","2,304.03","2,300.68","2,305.21","2,292.95","340.06M","0.68%"
"May 23, 2017","2,311.74","2,308.69","2,326.57","2,303.15","341.08M","0.33%"
"May 24, 2017","2,317.34","2,319.37","2,322.54","2,312.93","409.56M","0.24%"
"May 25, 2017","2,342.93","2,325.49","2,343.72","2,321.26","369.28M","1.10%"
"May 26, 2017","2,355.30","2,344.39","2,364.80","2,341.61","312.90M","0.53%"
"May 29, 2017","2,352.97","2,362.59","2,371.67","2,344.25","316.18M","-0.10%"
"May 30, 2017","2,343.68","2,356.54","2,358.69","2,332.16","508.84M","-0.39%"
"May 31, 2017","2,347.38","2,339.25","2,355.23","2,338.25","555.94M","0.16%"
"Jun 01, 2017","2,344.61","2,348.31","2,351.31","2,335.63","336.69M","-0.12%"
"Jun 02, 2017","2,371.72","2,353.77","2,372.65","2,353.45","399.50M","1.16%"
"Jun 05, 2017","2,368.62","2,376.66","2,376.83","2,363.61","326.41M","-0.13%"
"Jun 07, 2017","2,360.14","2,364.96","2,369.43","2,356.71","376.21M","-0.36%"
"Jun 08, 2017","2,363.57","2,361.64","2,365.52","2,347.62","417.08M","0.15%"
"Jun 09, 2017","2,381.69","2,371.22","2,385.15","2,367.81","520.56M","0.77%"
"Jun 12, 2017","2,357.87","2,370.69","2,374.70","2,353.35","327.23M","-1.00%"
"Jun 13, 2017","2,374.70","2,358.92","2,375.81","2,358.92","322.08M","0.71%"
"Jun 14, 2017","2,372.64","2,384.54","2,387.29","2,366.92","393.00M","-0.09%"
"Jun 15, 2017","2,361.65","2,373.36","2,378.04","2,350.37","334.89M","-0.46%"
"Jun 16, 2017","2,361.83","2,364.20","2,365.37","2,355.29","329.18M","0.01%"
"Jun 19, 2017","2,370.90","2,364.02","2,377.20","2,356.84","290.94M","0.38%"
"Jun 20, 2017","2,369.23","2,382.54","2,382.54","2,365.45","360.73M","-0.07%"
"Jun 21, 2017","2,357.53","2,358.23","2,359.97","2,346.19","360.34M","-0.49%"
"Jun 22, 2017","2,370.37","2,364.22","2,370.39","2,354.10","299.23M","0.54%"
"Jun 23, 2017","2,378.60","2,371.54","2,380.94","2,369.17","256.26M","0.35%"
"Jun 26, 2017","2,388.66","2,381.09","2,390.70","2,377.88","325.67M","0.42%"
"Jun 27, 2017","2,391.95","2,386.76","2,397.14","2,383.47","358.03M","0.14%"
"Jun 28, 2017","2,382.56","2,382.91","2,390.89","2,380.75","361.18M","-0.39%"
"Jun 29, 2017","2,395.66","2,396.81","2,402.80","2,393.57","445.13M","0.55%"
"Jun 30, 2017","2,391.79","2,382.15","2,391.81","2,381.40","343.53M","-0.16%"
"Jul 03, 2017","2,394.48","2,397.66","2,399.90","2,384.55","310.99M","0.11%"
"Jul 04, 2017","2,380.52","2,395.24","2,398.02","2,376.41","411.78M","-0.58%"
"Jul 05, 2017","2,388.35","2,377.01","2,390.29","2,375.63","333.72M","0.33%"
"Jul 06, 2017","2,387.81","2,390.31","2,392.50","2,380.82","301.47M","-0.02%"
"Jul 07, 2017","2,379.87","2,376.29","2,385.02","2,372.83","314.37M","-0.33%"
"Jul 10, 2017","2,382.10","2,386.30","2,389.87","2,378.04","296.26M","0.09%"
"Jul 11, 2017","2,396.00","2,386.42","2,396.46","2,382.69","284.46M","0.58%"
"Jul 12, 2017","2,391.77","2,395.41","2,399.28","2,390.45","268.93M","-0.18%"
"Jul 13, 2017","2,409.49","2,405.76","2,422.26","2,402.92","289.26M","0.74%"
"Jul 14, 2017","2,414.63","2,418.27","2,421.48","2,411.34","258.77M","0.21%"
"Jul 17, 2017","2,425.10","2,427.76","2,430.34","2,419.91","254.20M","0.43%"
"Jul 18, 2017","2,426.04","2,425.07","2,426.16","2,419.17","260.66M","0.04%"
"Jul 19, 2017","2,429.94","2,430.09","2,430.09","2,419.64","270.96M","0.16%"
"Jul 20, 2017","2,441.84","2,436.06","2,443.69","2,427.95","251.92M","0.49%"
"Jul 21, 2017","2,450.06","2,438.78","2,451.59","2,437.84","250.13M","0.34%"
"Jul 24, 2017","2,451.53","2,451.41","2,451.53","2,443.65","233.41M","0.06%"
"Jul 25, 2017","2,439.90","2,450.76","2,453.17","2,437.14","275.20M","-0.47%"
"Jul 26, 2017","2,434.51","2,446.82","2,446.96","2,429.62","336.11M","-0.22%"
"Jul 27, 2017","2,443.24","2,443.28","2,448.24","2,435.49","426.50M","0.36%"
"Jul 28, 2017","2,400.99","2,433.46","2,434.38","2,399.06","318.65M","-1.73%"
"Jul 31, 2017","2,402.71","2,392.02","2,403.90","2,388.39","277.57M","0.07%"
"Aug 01, 2017","2,422.96","2,397.12","2,432.62","2,394.27","264.04M","0.84%"
"Aug 02, 2017","2,427.63","2,431.94","2,434.47","2,424.18","261.57M","0.19%"
"Aug 03, 2017","2,386.85","2,423.21","2,423.55","2,374.11","303.58M","-1.68%"
"Aug 04, 2017","2,395.45","2,389.74","2,400.33","2,383.45","273.57M","0.36%"
"Aug 07, 2017","2,398.75","2,402.57","2,412.13","2,395.74","244.12M","0.14%"
"Aug 08, 2017","2,394.73","2,404.68","2,410.22","2,383.94","252.85M","-0.17%"
"Aug 09, 2017","2,368.39","2,379.70","2,387.53","2,366.33","234.07M","-1.10%"
"Aug 10, 2017","2,359.47","2,360.95","2,371.50","2,339.06","283.87M","-0.38%"
"Aug 11, 2017","2,319.71","2,323.06","2,335.12","2,310.20","318.58M","-1.69%"
"Aug 14, 2017","2,334.22","2,336.02","2,341.78","2,327.80","214.02M","0.63%"
"Aug 16, 2017","2,348.26","2,355.74","2,358.46","2,343.72","270.52M","0.60%"
"Aug 17, 2017","2,361.67","2,351.61","2,364.50","2,346.74","255.77M","0.57%"
"Aug 18, 2017","2,358.37","2,340.19","2,362.43","2,340.19","201.48M","-0.14%"
"Aug 21, 2017","2,355.00","2,363.38","2,363.38","2,351.96","207.22M","-0.14%"
"Aug 22, 2017","2,365.33","2,360.29","2,369.02","2,359.97","251.86M","0.44%"
"Aug 23, 2017","2,366.40","2,376.53","2,379.59","2,360.71","228.62M","0.05%"
"Aug 24, 2017","2,375.84","2,370.12","2,382.72","2,368.29","295.53M","0.40%"
"Aug 25, 2017","2,378.51","2,381.47","2,384.59","2,372.67","341.96M","0.11%"
"Aug 28, 2017","2,370.30","2,376.38","2,383.46","2,366.23","226.87M","-0.35%"
"Aug 29, 2017","2,364.74","2,356.20","2,364.74","2,332.85","223.09M","-0.23%"
"Aug 30, 2017","2,372.29","2,368.13","2,372.29","2,363.43","305.64M","0.32%"
"Aug 31, 2017","2,363.19","2,373.96","2,377.02","2,355.29","265.05M","-0.38%"
"Sep 01, 2017","2,357.69","2,367.45","2,370.25","2,351.37","280.06M","-0.23%"
"Sep 04, 2017","2,329.65","2,316.89","2,344.82","2,316.89","248.50M","-1.19%"
"Sep 05, 2017","2,326.62","2,340.62","2,340.62","2,319.94","320.43M","-0.13%"
"Sep 06, 2017","2,319.82","2,324.84","2,325.56","2,314.31","252.68M","-0.29%"
"Sep 07, 2017","2,346.19","2,328.94","2,349.79","2,328.92","277.04M","1.14%"
"Sep 08, 2017","2,343.72","2,350.19","2,351.73","2,340.63","214.59M","-0.11%"
"Sep 11, 2017","2,359.08","2,354.86","2,369.72","2,354.35","243.61M","0.66%"
"Sep 12, 2017","2,365.47","2,372.02","2,372.45","2,359.12","333.57M","0.27%"
"Sep 13, 2017","2,360.18","2,370.54","2,373.61","2,360.17","318.87M","-0.22%"
"Sep 14, 2017","2,377.66","2,365.54","2,377.66","2,358.43","314.26M","0.74%"
"Sep 15, 2017","2,386.07","2,368.44","2,386.07","2,365.37","298.74M","0.35%"
"Sep 18, 2017","2,418.21","2,390.58","2,418.24","2,389.65","273.48M","1.35%"
"Sep 19, 2017","2,416.05","2,419.30","2,422.05","2,411.68","254.59M","-0.09%"
"Sep 20, 2017","2,412.20","2,420.82","2,429.12","2,405.78","303.29M","-0.16%"
"Sep 21, 2017","2,406.50","2,412.01","2,415.13","2,401.89","335.34M","-0.24%"
"Sep 22, 2017","2,388.71","2,404.35","2,409.30","2,381.81","333.62M","-0.74%"
"Sep 25, 2017","2,380.40","2,388.77","2,392.44","2,374.69","339.35M","-0.35%"
"Sep 26, 2017","2,374.32","2,371.62","2,381.31","2,365.34","319.12M","-0.26%"
"Sep 27, 2017","2,372.57","2,376.89","2,377.18","2,368.92","202.62M","-0.07%"
"Sep 28, 2017","2,373.14","2,374.10","2,379.54","2,365.67","194.77M","0.02%"
"Sep 29, 2017","2,394.47","2,378.66","2,394.47","2,378.66","184.19M","0.90%"
"Oct 10, 2017","2,433.81","2,425.63","2,443.20","2,421.10","221.74M","1.64%"
"Oct 11, 2017","2,458.16","2,442.49","2,458.16","2,439.81","201.77M","1.00%"
"Oct 12, 2017","2,474.76","2,461.70","2,474.76","2,459.48","256.21M","0.68%"
"Oct 13, 2017","2,473.62","2,473.65","2,479.73","2,468.14","234.80M","-0.05%"
"Oct 16, 2017","2,480.05","2,483.17","2,487.71","2,470.24","224.42M","0.26%"
"Oct 17, 2017","2,484.37","2,484.96","2,487.88","2,478.76","199.05M","0.17%"
"Oct 18, 2017","2,482.91","2,481.53","2,490.58","2,475.67","244.24M","-0.06%"
"Oct 19, 2017","2,473.06","2,485.72","2,490.94","2,468.67","236.62M","-0.40%"
"Oct 20, 2017","2,489.54","2,477.30","2,489.54","2,476.88","313.21M","0.67%"
"Oct 23, 2017","2,490.05","2,497.65","2,500.33","2,485.48","274.20M","0.02%"
"Oct 24, 2017","2,490.49","2,489.31","2,497.35","2,487.17","232.01M","0.02%"
"Oct 25, 2017","2,492.50","2,495.87","2,497.41","2,481.48","599.44M","0.08%"
"Oct 26, 2017","2,480.63","2,489.60","2,495.99","2,480.63","646.88M","-0.48%"
"Oct 27, 2017","2,496.63","2,485.44","2,499.15","2,479.67","511.23M","0.64%"
"Oct 30, 2017","2,501.93","2,513.87","2,513.87","2,497.42","342.01M","0.21%"
"Oct 31, 2017","2,523.43","2,500.21","2,528.32","2,498.05","313.79M","0.86%"
"Nov 01, 2017","2,556.47","2,535.97","2,556.47","2,535.83","361.80M","1.31%"
"Nov 02, 2017","2,546.36","2,560.34","2,561.63","2,542.02","527.73M","-0.40%"
"Nov 03, 2017","2,557.97","2,558.37","2,558.37","2,539.72","292.77M","0.46%"
"Nov 06, 2017","2,549.41","2,557.29","2,559.90","2,529.94","221.19M","-0.33%"
"Nov 07, 2017","2,545.44","2,548.30","2,554.13","2,540.67","253.92M","-0.16%"
"Nov 08, 2017","2,552.40","2,534.48","2,558.74","2,533.73","277.04M","0.27%"
"Nov 09, 2017","2,550.57","2,559.93","2,559.93","2,536.54","293.54M","-0.07%"
"Nov 10, 2017","2,542.95","2,541.18","2,547.61","2,534.60","291.52M","-0.30%"
"Nov 13, 2017","2,530.35","2,548.27","2,552.28","2,527.20","266.53M","-0.50%"
"Nov 14, 2017","2,526.64","2,532.55","2,532.95","2,520.99","287.77M","-0.15%"
"Nov 15, 2017","2,518.25","2,525.60","2,526.61","2,511.76","398.22M","-0.33%"
"Nov 16, 2017","2,534.79","2,522.42","2,538.28","2,514.51","302.93M","0.66%"
"Nov 17, 2017","2,533.99","2,546.05","2,559.10","2,533.99","362.19M","-0.03%"
"Nov 20, 2017","2,527.67","2,536.80","2,542.62","2,523.52","404.26M","-0.25%"
"Nov 21, 2017","2,530.70","2,533.85","2,539.88","2,525.96","484.89M","0.12%"
"Nov 22, 2017","2,540.51","2,546.61","2,553.22","2,535.19","485.67M","0.39%"
"Nov 23, 2017","2,537.15","2,542.34","2,544.58","2,532.45","391.29M","-0.13%"
"Nov 24, 2017","2,544.33","2,539.79","2,544.33","2,533.98","297.94M","0.28%"
"Nov 27, 2017","2,507.81","2,544.74","2,546.71","2,506.69","284.89M","-1.44%"
"Nov 28, 2017","2,514.19","2,512.52","2,521.06","2,500.93","348.24M","0.25%"
"Nov 29, 2017","2,512.90","2,517.26","2,524.41","2,508.66","301.21M","-0.05%"
"Nov 30, 2017","2,476.37","2,502.22","2,506.32","2,474.28","339.02M","-1.45%"
"Dec 01, 2017","2,475.41","2,488.92","2,488.92","2,472.75","288.57M","-0.04%"
"Dec 04, 2017","2,501.67","2,486.72","2,501.67","2,476.29","323.85M","1.06%"
"Dec 05, 2017","2,510.12","2,490.73","2,513.68","2,487.15","395.43M","0.34%"
"Dec 06, 2017","2,474.37","2,510.19","2,510.47","2,474.29","507.62M","-1.42%"
"Dec 07, 2017","2,461.98","2,479.55","2,480.85","2,452.40","404.85M","-0.50%"
"Dec 08, 2017","2,464.00","2,470.09","2,473.17","2,459.02","406.38M","0.08%"
"Dec 11, 2017","2,471.49","2,467.81","2,471.99","2,457.98","240.14M","0.30%"
"Dec 12, 2017","2,461.00","2,471.23","2,471.43","2,455.39","281.19M","-0.42%"
"Dec 13, 2017","2,480.55","2,462.42","2,481.92","2,457.70","254.95M","0.79%"
"Dec 14, 2017","2,469.48","2,486.57","2,514.61","2,469.48","317.79M","-0.45%"
"Dec 15, 2017","2,482.07","2,488.39","2,495.08","2,475.99","340.76M","0.51%"
"Dec 18, 2017","2,481.88","2,488.83","2,488.83","2,477.29","324.36M","-0.01%"
"Dec 19, 2017","2,478.53","2,487.83","2,498.67","2,470.49","308.39M","-0.13%"
"Dec 20, 2017","2,472.37","2,473.82","2,484.50","2,470.62","236.18M","-0.25%"
"Dec 21, 2017","2,429.83","2,471.34","2,471.73","2,429.83","247.33M","-1.72%"
"Dec 22, 2017","2,440.54","2,437.59","2,444.57","2,426.94","230.41M","0.44%"
"Dec 26, 2017","2,427.34","2,447.67","2,457.19","2,427.34","224.64M","-0.54%"
"Dec 27, 2017","2,436.67","2,420.86","2,436.68","2,411.48","194.85M","0.38%"
"Dec 28, 2017","2,467.49","2,439.31","2,467.51","2,437.26","220.34M","1.26%"
"Jan 02, 2018","2,479.65","2,474.86","2,481.02","2,465.94","262.20M","0.49%"
"Jan 03, 2018","2,486.35","2,484.63","2,493.40","2,481.91","331.10M","0.27%"
"Jan 04, 2018","2,466.46","2,502.50","2,502.50","2,466.45","333.84M","-0.80%"
"Jan 05, 2018","2,497.52","2,476.85","2,497.52","2,475.51","308.77M","1.26%"
"Jan 08, 2018","2,513.28","2,510.70","2,515.37","2,494.18","311.43M","0.63%"
"Jan 09, 2018","2,510.23","2,510.73","2,524.73","2,498.41","374.32M","-0.12%"
"Jan 10, 2018","2,499.75","2,516.33","2,516.82","2,493.98","444.02M","-0.42%"
"Jan 11, 2018","2,487.91","2,496.86","2,502.52","2,483.82","444.34M","-0.47%"
"Jan 12, 2018","2,496.42","2,499.87","2,500.87","2,482.15","438.78M","0.34%"
"Jan 15, 2018","2,503.73","2,510.97","2,513.30","2,496.18","404.55M","0.29%"
"Jan 16, 2018","2,521.74","2,504.16","2,524.55","2,498.55","341.61M","0.72%"
"Jan 17, 2018","2,515.43","2,517.19","2,521.97","2,506.49","336.71M","-0.25%"
"Jan 18, 2018","2,515.81","2,527.67","2,532.08","2,512.69","333.11M","0.02%"
"Jan 19, 2018","2,520.26","2,519.67","2,524.33","2,513.09","351.84M","0.18%"
"Jan 22, 2018","2,502.11","2,516.90","2,517.12","2,488.44","342.99M","-0.72%"
"Jan 23, 2018","2,536.60","2,510.35","2,536.60","2,507.96","370.01M","1.38%"
"Jan 24, 2018","2,538.00","2,533.86","2,547.22","2,531.31","371.09M","0.06%"
"Jan 25, 2018","2,562.23","2,536.96","2,564.43","2,536.73","514.60M","0.95%"
"Jan 26, 2018","2,574.76","2,560.69","2,574.76","2,553.53","400.65M","0.49%"
"Jan 29, 2018","2,598.19","2,588.87","2,607.10","2,587.55","437.48M","0.91%"
"Jan 30, 2018","2,567.74","2,590.41","2,599.17","2,567.07","397.04M","-1.17%"
"Jan 31, 2018","2,566.46","2,557.37","2,597.14","2,553.01","403.05M","-0.05%"
"Feb 01, 2018","2,568.54","2,578.91","2,583.74","2,564.59","595.15M","0.08%"
"Feb 02, 2018","2,525.39","2,565.99","2,565.99","2,519.60","481.82M","-1.68%"
"Feb 05, 2018","2,491.75","2,487.34","2,503.99","2,476.24","442.35M","-1.33%"
"Feb 06, 2018","2,453.31","2,437.02","2,460.28","2,409.38","582.84M","-1.54%"
"Feb 07, 2018","2,396.56","2,483.72","2,484.18","2,396.56","460.08M","-2.31%"
"Feb 08, 2018","2,407.62","2,400.17","2,423.88","2,393.46","362.42M","0.46%"
"Feb 09, 2018","2,363.77","2,346.73","2,372.90","2,346.73","489.11M","-1.82%"
"Feb 12, 2018","2,385.38","2,380.49","2,397.90","2,367.31","352.29M","0.91%"
"Feb 13, 2018","2,395.19","2,402.89","2,421.80","2,388.54","423.42M","0.41%"
"Feb 14, 2018","2,421.83","2,412.47","2,426.63","2,408.02","305.74M","1.11%"
"Feb 19, 2018","2,442.82","2,452.52","2,455.12","2,428.15","322.14M","0.87%"
"Feb 20, 2018","2,415.12","2,433.35","2,438.48","2,411.23","421.49M","-1.13%"
"Feb 21, 2018","2,429.65","2,417.73","2,432.45","2,404.02","432.28M","0.60%"
"Feb 22, 2018","2,414.28","2,417.18","2,422.62","2,405.23","349.49M","-0.63%"
"Feb 23, 2018","2,451.52","2,427.13","2,451.52","2,427.13","300.58M","1.54%"
"Feb 26, 2018","2,457.65","2,465.35","2,466.08","2,447.86","321.26M","0.25%"
"Feb 27, 2018","2,456.14","2,474.08","2,480.79","2,456.14","271.23M","-0.06%"
"Feb 28, 2018","2,427.36","2,447.11","2,460.12","2,426.21","367.56M","-1.17%"
"Mar 02, 2018","2,402.16","2,406.57","2,410.34","2,387.25","320.40M","-1.04%"
"Mar 05, 2018","2,375.06","2,405.92","2,407.98","2,374.80","312.25M","-1.13%"
"Mar 06, 2018","2,411.41","2,400.67","2,413.01","2,392.87","400.11M","1.53%"
"Mar 07, 2018","2,401.82","2,413.39","2,429.43","2,395.24","412.97M","-0.40%"
"Mar 08, 2018","2,433.08","2,420.67","2,433.08","2,407.59","394.85M","1.30%"
"Mar 09, 2018","2,459.45","2,443.43","2,476.43","2,436.03","437.26M","1.08%"
"Mar 12, 2018","2,484.12","2,485.64","2,489.46","2,474.91","391.30M","1.00%"
"Mar 13, 2018","2,494.49","2,483.05","2,494.49","2,478.76","350.20M","0.42%"
"Mar 14, 2018","2,486.08","2,477.43","2,486.98","2,474.77","360.87M","-0.34%"
"Mar 15, 2018","2,492.38","2,486.00","2,496.51","2,471.04","344.01M","0.25%"
"Mar 16, 2018","2,493.97","2,495.11","2,497.80","2,476.88","377.77M","0.06%"
"Mar 19, 2018","2,475.03","2,491.99","2,493.56","2,470.91","477.22M","-0.76%"
"Mar 20, 2018","2,485.52","2,456.80","2,485.52","2,456.80","291.50M","0.42%"
"Mar 21, 2018","2,484.97","2,488.22","2,492.88","2,483.78","399.07M","-0.02%"
"Mar 22, 2018","2,496.02","2,494.84","2,508.71","2,485.34","482.14M","0.44%"
"Mar 23, 2018","2,416.76","2,446.73","2,450.40","2,412.62","457.95M","-3.18%"
"Mar 26, 2018","2,437.08","2,414.68","2,437.08","2,399.44","306.90M","0.84%"
"Mar 27, 2018","2,452.06","2,455.00","2,456.55","2,444.92","332.13M","0.61%"
"Mar 28, 2018","2,419.29","2,425.94","2,430.77","2,409.47","501.31M","-1.34%"
"Mar 29, 2018","2,436.37","2,421.70","2,439.47","2,413.71","333.36M","0.71%"
"Mar 30, 2018","2,445.85","2,454.10","2,458.24","2,445.72","395.33M","0.39%"
"Apr 02, 2018","2,444.16","2,454.72","2,467.52","2,440.89","390.32M","-0.07%"
"Apr 03, 2018","2,442.43","2,422.26","2,442.43","2,416.44","497.14M","-0.07%"
"Apr 04, 2018","2,408.06","2,447.97","2,447.97","2,405.91","551.70M","-1.41%"
"Apr 05, 2018","2,437.52","2,426.92","2,446.78","2,420.92","591.04M","1.22%"
"Apr 06, 2018","2,429.58","2,420.88","2,433.97","2,417.24","454.31M","-0.33%"
"Apr 09, 2018","2,444.08","2,424.15","2,446.28","2,424.15","334.42M","0.60%"
"Apr 10, 2018","2,450.74","2,439.94","2,454.36","2,419.55","356.39M","0.27%"
"Apr 11, 2018","2,444.22","2,456.53","2,458.99","2,441.20","355.19M","-0.27%"
"Apr 12, 2018","2,442.71","2,450.95","2,454.95","2,441.58","441.57M","-0.06%"
"Apr 13, 2018","2,455.07","2,449.42","2,457.85","2,442.35","395.89M","0.51%"
"Apr 16, 2018","2,457.49","2,466.04","2,466.16","2,449.97","347.17M","0.10%"
"Apr 17, 2018","2,453.77","2,459.39","2,465.63","2,449.08","394.70M","-0.15%"
"Apr 18, 2018","2,479.98","2,467.55","2,486.73","2,467.55","647.29M","1.07%"
"Apr 19, 2018","2,486.10","2,483.26","2,490.57","2,476.51","727.03M","0.25%"
"Apr 20, 2018","2,476.33","2,478.59","2,485.15","2,472.37","531.72M","-0.39%"
"Apr 23, 2018","2,474.11","2,473.70","2,478.57","2,466.57","701.42M","-0.09%"
"Apr 24, 2018","2,464.14","2,478.47","2,479.32","2,454.44","524.28M","-0.40%"
"Apr 25, 2018","2,448.81","2,444.19","2,453.54","2,436.51","466.10M","-0.62%"
"Apr 26, 2018","2,475.64","2,460.62","2,484.09","2,456.20","520.92M","1.10%"
"Apr 27, 2018","2,492.40","2,497.75","2,508.13","2,484.19","464.96M","0.68%"
"Apr 30, 2018","2,515.38","2,502.29","2,515.38","2,500.22","746.29M","0.92%"
"May 02, 2018","2,505.61","2,515.75","2,516.57","2,501.71","807.59M","-0.39%"
"May 03, 2018","2,487.25","2,506.94","2,507.91","2,487.25","614.10M","-0.73%"
"May 04, 2018","2,461.38","2,486.47","2,487.77","2,461.38","612.02M","-1.04%"
"May 08, 2018","2,449.81","2,468.45","2,479.75","2,444.08","714.73M","-0.47%"
"May 09, 2018","2,443.98","2,450.71","2,451.86","2,428.79","593.37M","-0.24%"
"May 10, 2018","2,464.16","2,458.67","2,464.72","2,448.01","490.00M","0.83%"
"May 11, 2018","2,477.71","2,469.30","2,483.85","2,468.41","599.90M","0.55%"
"May 14, 2018","2,476.11","2,482.97","2,486.17","2,471.91","650.71M","-0.06%"
"May 15, 2018","2,458.54","2,476.87","2,480.22","2,456.20","712.62M","-0.71%"
"May 16, 2018","2,459.82","2,446.64","2,465.55","2,444.67","691.81M","0.05%"
"May 17, 2018","2,448.45","2,468.72","2,472.82","2,448.43","596.77M","-0.46%"
"May 18, 2018","2,460.65","2,459.73","2,461.95","2,452.34","431.38M","0.50%"
"May 21, 2018","2,465.57","2,464.07","2,472.30","2,447.69","588.09M","0.20%"
"May 23, 2018","2,471.91","2,462.98","2,476.86","2,460.07","752.68M","0.26%"
"May 24, 2018","2,466.01","2,477.48","2,481.31","2,457.84","638.12M","-0.24%"
"May 25, 2018","2,460.80","2,452.80","2,466.57","2,444.77","653.59M","-0.21%"
"May 28, 2018","2,478.96","2,465.00","2,482.40","2,463.14","708.36M","0.74%"
"May 29, 2018","2,457.25","2,476.70","2,479.68","2,457.18","571.84M","-0.88%"
"May 30, 2018","2,409.03","2,446.81","2,449.88","2,399.58","575.92M","-1.96%"
"May 31, 2018","2,423.01","2,428.83","2,430.15","2,415.50","816.93M","0.58%"
"Jun 01, 2018","2,438.96","2,419.63","2,445.31","2,418.11","603.02M","0.66%"
"Jun 04, 2018","2,447.76","2,444.62","2,452.67","2,441.25","438.93M","0.36%"
"Jun 05, 2018","2,453.76","2,450.39","2,455.78","2,432.81","501.36M","0.25%"
"Jun 07, 2018","2,470.58","2,468.26","2,478.67","2,466.01","474.15M","0.69%"
"Jun 08, 2018","2,451.58","2,467.88","2,468.27","2,449.11","530.16M","-0.77%"
"Jun 11, 2018","2,470.15","2,454.25","2,470.99","2,448.00","427.95M","0.76%"
"Jun 12, 2018","2,468.83","2,474.78","2,479.56","2,462.84","613.17M","-0.05%"
"Jun 14, 2018","2,423.48","2,450.86","2,451.95","2,422.37","533.45M","-1.84%"
"Jun 15, 2018","2,404.04","2,432.18","2,433.51","2,403.97","502.36M","-0.80%"
"Jun 18, 2018","2,376.24","2,404.68","2,405.56","2,365.31","564.82M","-1.16%"
"Jun 19, 2018","2,340.11","2,373.12","2,379.49","2,336.54","606.30M","-1.52%"
"Jun 20, 2018","2,363.91","2,350.24","2,374.52","2,345.22","456.00M","1.02%"
"Jun 21, 2018","2,337.83","2,364.16","2,370.58","2,337.83","438.26M","-1.10%"
"Jun 22, 2018","2,357.22","2,323.08","2,357.40","2,320.76","537.26M","0.83%"
"Jun 25, 2018","2,357.88","2,351.89","2,361.39","2,337.22","415.08M","0.03%"
"Jun 26, 2018","2,350.92","2,334.75","2,358.01","2,326.61","470.91M","-0.30%"
"Jun 27, 2018","2,342.03","2,349.38","2,358.71","2,342.02","526.62M","-0.38%"
"Jun 28, 2018","2,314.24","2,327.37","2,335.35","2,310.80","414.37M","-1.19%"
"Jun 29, 2018","2,326.13","2,325.68","2,329.58","2,296.39","396.66M","0.51%"
"Jul 02, 2018","2,271.54","2,322.23","2,327.59","2,271.53","393.26M","-2.35%"
"Jul 03, 2018","2,272.76","2,285.88","2,287.39","2,252.36","366.03M","0.05%"
